,id,customer_id,plan,plan_quantity,plan_unit_price,plan_amount,billing_period,billing_period_unit,status,created_at,cancelled_at,mrr
1491,da1841340f,211fb0c713,individual-monthly,1,5.0,5.0,1,month,active,2019-03-28 19:46:53,,500.0
1492,2f8a18fa85,e83f8f826c,empresa-monthly,160,1.09,174.4,1,month,active,2018-12-14 16:14:31,,17440.0
1493,06692eb6cd,f27f31c2ec,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:21:43,,500.0
1494,f1f275a4da,f60d804a2c,trial-daily,100,,,1,week,cancelled,2020-12-17 18:19:01,2020-12-31 18:19:32,0.0
1495,784ae8e44a,0baa314dd1,nonprofit-yearly-3,75,21.13,1584.75,3,year,active,2019-02-19 13:38:46,,4402.0
1496,5e2973fb76,0e422d42d3,empresa-monthly,40,2.0,80.0,1,month,active,2019-09-05 19:44:51,,8000.0
1497,ba08c0afd4,930139cdeb,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-03-11 23:43:30,2019-05-21 00:43:34,0.0
1498,af496b1404,0fee1fdc3a,trial-daily,18,,,1,week,cancelled,2020-07-20 16:21:36,2020-07-20 18:53:46,0.0
1499,ab6020a175,84119593ae,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-11-18 11:00:16,2020-09-21 10:12:08,0.0
1500,685d4afd54,915a07f2b4,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:16:11,2019-11-15 03:00:23,0.0
1501,3cf845c2dc,ca3fb6661e,individual-yearly,1,54.0,54.0,1,year,active,2020-09-25 02:33:54,,450.0
1502,2ea1d3ac1b,5cf4f46d3a,trial-daily,30,,,1,week,cancelled,2020-02-20 14:19:19,2020-03-09 15:00:14,0.0
1503,52c60e2061,943a6ca43f,individual-yearly,1,54.0,54.0,1,year,active,2020-12-23 22:53:15,,450.0
1504,22d7170d08,959b600be1,free-yearly,50,,,1,year,cancelled,2020-06-07 21:06:55,2020-06-10 01:09:29,0.0
1505,5b49acfbe5,aa6d35a7f6,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:22:03,,500.0
1506,e317888a19,20fe7cda64,individual-monthly,1,5.0,5.0,1,month,active,2020-12-18 02:50:35,,250.0
1507,2174a393d7,f1ba35694f,individual-yearly,1,54.0,54.0,1,year,active,2020-08-12 01:34:46,,450.0
1508,380c0ccb49,09c38c4180,free-yearly,50,,,1,year,cancelled,2020-06-20 17:59:44,2020-06-23 01:09:03,0.0
1509,0a82d43969,f74e6ef209,trial-daily,100,,,1,week,cancelled,2020-11-17 09:36:06,2020-12-07 14:11:56,0.0
1510,89580586c3,823b64a776,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:31:19,,450.0
1511,eb861d7a3c,de36e67b73,free-yearly,50,,,1,year,active,2020-04-16 18:03:19,,0.0
1512,e0cb800e9d,aac619ba4e,individual-yearly,1,54.0,54.0,1,year,active,2019-03-25 17:39:17,,450.0
1513,5586617a0c,ded70e777c,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-20 20:56:54,2019-09-29 20:56:58,0.0
1514,7d51365fdd,67d15de469,familia-yearly,1,162.0,162.0,1,year,cancelled,2018-12-14 16:31:59,2019-06-11 00:17:55,0.0
1515,8020befebb,7ddc2c86d0,empresa-yearly,60,14.91,894.6,1,year,active,2018-11-29 19:47:34,,7455.0
1516,13cd32babb,89d0bb8ff5,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-11-24 23:34:20,2019-11-27 14:42:54,0.0
1517,fd66b93231,e9b4b9c6f2,familia-yearly,1,162.0,162.0,1,year,active,2020-03-05 20:30:07,,1350.0
1518,9e5d45d1aa,6be77ebf00,free-yearly,50,,,1,year,active,2020-06-09 22:14:33,,0.0
1519,2b97c28ef6,c4aabe7c09,free-yearly,50,,,1,year,active,2020-07-25 13:39:03,,0.0
1520,7aab9f7783,4b6bfb117d,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-08-04 03:25:50,2020-08-30 02:35:15,0.0
1521,e237dd7650,cc12c4f011,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-06-05 18:16:10,2020-08-14 17:16:14,0.0
1522,9b6bca583d,1c66c24661,familia-monthly,1,15.0,15.0,1,month,active,2020-03-01 16:25:22,,1500.0
1523,07edec3ba6,d44c60b1fc,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:16:13,,1350.0
1524,23e32d55ec,8883c91c20,trial-daily,100,,,1,week,cancelled,2020-12-12 18:04:04,2020-12-26 18:34:06,0.0
1525,6f06c7985e,2080a997a8,familia-yearly,1,162.0,162.0,1,year,cancelled,2018-12-14 16:33:27,2019-02-24 03:00:12,0.0
1526,5078ce58b6,73a92caa7c,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:21:59,2019-01-10 04:11:42,0.0
1527,b781346da3,f768077d3b,free-yearly,50,,,1,year,cancelled,2020-06-08 01:40:37,2020-06-11 01:00:44,0.0
1528,069ff8c7c9,c106ab0459,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 13:59:04,2019-04-10 20:13:33,0.0
1529,f1ccf8af8d,4cbcb7581c,free-yearly,50,,,1,year,cancelled,2020-06-12 18:51:21,2020-08-18 11:01:13,0.0
1530,05952bf7a5,110e0fc078,free-yearly,50,,,1,year,cancelled,2020-05-04 00:24:15,2020-05-06 01:18:15,0.0
1531,299cfaeab5,0e1bf1e3be,free-yearly,50,,,1,year,active,2020-05-14 20:57:08,,0.0
1532,8fc928ac18,ee850b8c0e,individual-monthly,1,5.0,5.0,1,month,active,2019-12-16 10:32:10,,500.0
1533,987b91ddd5,c0d56b9742,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-09-01 04:52:55,2019-09-26 15:41:16,0.0
1534,84f424bf4f,7d40dc7421,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:16:21,,500.0
1535,cd062b9815,78d542a681,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-03-14 23:38:45,2020-06-24 00:38:53,0.0
1536,c14d555bb6,b67e0c6ab0,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:18:51,2020-09-04 05:12:10,0.0
1537,42854ad7b7,6ff1121b41,free-yearly,50,,,1,year,active,2020-04-21 02:23:45,,0.0
1538,4cd893e5af,8b1dee1139,empresa-yearly,700,11.31,7917.0,1,year,active,2020-09-15 17:16:39,,65975.0
1539,56950d4178,94913c02e0,individual-yearly,1,54.0,54.0,1,year,active,2020-09-24 23:06:22,,450.0
1540,8a99376ff7,52b8217316,empresa-yearly-4,25,39.8,995.0,4,year,active,2019-08-07 20:30:32,,2073.0
1541,0ea58c89c3,9026a0338e,free-yearly,50,,,1,year,active,2020-04-15 06:11:33,,0.0
1542,4d651b5389,b04ea550c4,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-11 14:30:12,2018-12-11 20:15:17,0.0
1543,bb9ab7936c,bed2d958d3,empresa-yearly,82,21.6,1771.2,1,year,cancelled,2019-01-28 20:25:36,2019-12-18 17:03:10,0.0
1544,5a26074c1f,f5a70fda8b,free-yearly,50,,,1,year,active,2020-06-25 14:06:01,,0.0
1545,7902e0b121,e3d2ade03a,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-02-25 14:55:42,2020-04-28 22:02:19,0.0
1546,5e552eabda,4cc0df60b0,empresa-yearly,100,16.63,1663.0,1,year,active,2020-06-23 21:36:49,,13858.0
1547,8233380051,ba1a6b3f9f,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:30:29,,1350.0
1548,7314e82400,8f4042462b,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:31:41,,1350.0
1549,1c1fd3e0aa,fe1200a58e,familia-yearly,1,162.0,162.0,1,year,cancelled,2018-12-14 16:26:17,2020-03-31 03:00:09,0.0
1550,473ad29ba8,e92413d1cf,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:32:18,,1350.0
1551,cb7c9cfe51,67e06b389e,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:31:05,,500.0
1552,e584eb437a,a8fc399f3b,trial-daily,100,,,1,week,cancelled,2020-10-08 13:08:16,2020-10-22 14:05:31,0.0
1553,ab064e0598,1da02f0be0,individual-yearly,1,54.0,54.0,1,year,active,2020-10-17 00:32:11,,450.0
1554,c9f8a192c1,9a3c921ee0,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-02-14 15:35:27,2019-03-23 15:35:32,0.0
1555,508460d798,19bbac390c,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:18:07,2019-04-15 14:00:34,0.0
1556,17ed581afd,5ccae1e02c,empresa-yearly,11,21.6,237.6,1,year,cancelled,2019-05-28 16:19:08,2020-06-06 16:19:14,0.0
1557,dbdcdc0c6d,9731967598,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-09-16 14:15:30,2020-04-25 14:15:38,0.0
1558,62d563fc8b,0fab77c745,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:33:35,2019-02-09 03:00:19,0.0
1559,b4c13f7cf6,6aa640826f,individual-yearly,1,54.0,54.0,1,year,active,2019-05-15 02:57:51,,450.0
1560,443c7d0a0a,dce84e0dc2,trial-daily,100,,,1,week,cancelled,2020-09-30 17:24:34,2020-10-14 17:28:05,0.0
1561,6ff48ddf8f,bd020cef62,trial-daily,100,,,1,week,cancelled,2020-09-27 08:34:05,2020-10-11 09:59:37,0.0
1562,a70cf4a9fa,6715e0be67,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-11-24 21:31:08,2018-12-24 21:35:52,0.0
1563,f452d9ddf1,fbde8b680e,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:24:01,2019-05-25 04:00:29,0.0
1564,36a3cb39a5,f590deff83,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:28:38,,450.0
1565,467769ee5a,1bc20661de,familia-monthly,1,15.0,15.0,1,month,cancelled,2019-04-13 13:29:39,2020-10-22 13:29:42,0.0
1566,a8958412fd,f094704303,trial-daily,100,,,1,week,cancelled,2020-12-10 13:33:47,2020-12-24 13:34:11,0.0
1567,a68aea9259,fcdb6dd6e0,trial-daily,100,,,1,week,cancelled,2020-08-20 23:40:41,2020-09-03 23:41:17,0.0
1568,5e47e138b1,cd2323ffcf,free-yearly,50,,,1,year,active,2020-04-23 09:17:46,,0.0
1569,3f9ca11e38,8fdea7b7fb,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-02-25 21:03:34,2020-04-21 11:33:57,0.0
1570,467c6306c6,be5c27b65b,familia-monthly,1,15.0,15.0,1,month,cancelled,2019-02-27 03:14:53,2019-11-05 03:14:57,0.0
1571,dcbc42e9d6,a5c3ea9727,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-04-25 23:48:00,2019-12-04 23:48:05,0.0
1572,3726adfa5b,be757632bc,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-01-25 17:50:43,2020-04-03 17:50:49,0.0
1573,7eb4d804da,fff31b3314,individual-monthly,1,5.0,5.0,1,month,active,2020-02-09 01:27:11,,500.0
1574,1af5dbb1d7,a748cfbe07,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-01-24 19:22:31,2020-03-04 19:22:39,0.0
1575,779e14ba2f,d179c8400a,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-11-24 03:32:55,2019-03-05 11:19:35,0.0
1576,3da84e780e,ff7082b3b2,free-yearly,50,,,1,year,cancelled,2020-06-27 19:08:48,2020-06-30 01:11:12,0.0
1577,2c095138af,0b8f8db57a,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:14:33,2019-01-03 14:51:44,0.0
1578,9439c8ecef,58d3a17771,individual-yearly,1,54.0,54.0,1,year,active,2019-08-14 03:59:21,,450.0
1579,1a85555f58,f1390f7186,trial-daily,30,,,1,week,cancelled,2019-03-25 13:39:12,2019-04-02 14:27:50,0.0
1580,ed7fdc4131,f964545c10,empresa-yearly,12,21.6,259.2,1,year,active,2019-03-14 17:42:05,,2160.0
1581,061fe7ac64,9d45307dc7,individual-monthly,1,5.0,5.0,1,month,active,2020-01-05 13:26:12,,500.0
1582,d24e01da8a,6f25d88c56,individual-yearly,1,54.0,54.0,1,year,cancelled,2019-12-26 15:47:30,2020-12-28 14:09:48,0.0
1583,f240738a9b,373c3117a0,individual-monthly,1,5.0,5.0,1,month,active,2020-02-07 04:29:33,,500.0
1584,9cda6d4ad5,68eb764824,free-yearly,50,,,1,year,active,2020-05-11 07:29:56,,0.0
1585,d381938c44,83a9c31bee,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-11-08 19:47:50,2019-11-08 20:22:43,0.0
1586,b021073272,4aa655b823,trial-daily,100,,,1,week,active,2020-10-19 20:14:11,,0.0
1587,9a5ef47f03,2bf25f17c1,free-yearly,50,,,1,year,active,2020-04-22 04:11:55,,0.0
1588,2f644fbc52,dde3d2316a,free-yearly,50,,,1,year,active,2020-06-15 09:04:05,,0.0
1589,b02219edf8,93cacca5e5,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-11-29 00:19:12,2020-08-07 01:19:18,0.0
1590,9856f4e5ed,6ad16a814f,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-01-25 05:24:18,2019-01-27 21:16:04,0.0
1591,728eee0f1c,bb9ec8381d,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-11-26 19:03:33,2019-08-28 16:53:00,0.0
1592,a3e02c00cb,3f54f4e1ae,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-24 22:50:37,2020-01-02 22:50:40,0.0
1593,990e187366,58ec627680,individual-yearly,1,54.0,54.0,1,year,active,2019-08-04 00:21:29,,450.0
1594,27df369057,a4ac30adad,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-04-04 01:11:22,2019-04-30 16:48:42,0.0
1595,31beb42236,7ec62fc8cb,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-04-10 18:52:59,2019-04-11 02:35:09,0.0
1596,de2c09c719,934c5287d0,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-08-18 00:02:04,2020-11-06 02:55:55,0.0
1597,34ef2db4c8,6d323e0133,free-yearly,50,,,1,year,cancelled,2020-05-24 14:16:41,2020-05-27 01:06:39,0.0
1598,dfb44404e3,e0103383f9,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-10-21 22:19:28,2019-11-26 22:11:57,0.0
1599,56d5f16b26,9e1172168b,empresa-yearly-2,25,38.4,960.0,2,year,active,2020-04-15 14:39:29,,4000.0
1600,8c3191d7b5,62aec823c8,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-11-27 12:10:49,2019-08-05 13:10:52,0.0
1601,6261fae940,14ef0a3552,trial-daily,300,,,1,week,cancelled,2019-08-26 14:58:08,2019-09-04 22:21:03,0.0
1602,7c48d9e97b,4554c93042,free-yearly,50,,,1,year,active,2020-04-29 20:25:57,,0.0
1603,90cb066f9d,b1766bf9f3,individual-yearly,1,54.0,54.0,1,year,active,2020-11-02 05:45:44,,450.0
1604,8579765a4a,f0949cf45c,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-09-28 13:06:18,2019-09-28 13:12:07,0.0
1605,5fb82aa5f6,906a178674,individual-yearly,1,54.0,54.0,1,year,active,2020-12-25 16:52:48,,450.0
1606,fe5fd80a39,004079db24,familia-monthly,1,15.0,15.0,1,month,active,2020-12-26 22:43:05,,750.0
1607,f9ad0c1e0f,e8df65aba6,free-yearly,50,,,1,year,active,2020-04-07 10:07:36,,0.0
1608,3e39ad7c50,d7d4e7efcb,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-11-30 23:48:22,2019-01-08 23:48:24,0.0
1609,6662f29eac,214508adee,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-02-27 00:28:54,2019-10-11 23:42:35,0.0
1610,3a3846ab75,aa0c73a65e,individual-monthly,1,5.0,5.0,1,month,active,2020-08-27 03:56:59,,500.0
1611,1e27283e30,6e12d6c829,individual-monthly,1,5.0,5.0,1,month,active,2020-02-13 06:05:58,,500.0
1612,80b4f55251,947baae4ce,familia-yearly,1,162.0,162.0,1,year,active,2020-12-08 03:15:42,,1350.0
1613,c0bb115101,8614c1585b,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:17:18,2020-12-18 15:56:02,0.0
1614,fd9ff17625,595251999b,familia-yearly,1,162.0,162.0,1,year,cancelled,2018-12-14 16:33:36,2019-01-25 07:27:05,0.0
1615,7d01d48239,6b5bad6d74,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-07-07 12:27:07,2020-07-07 14:25:25,0.0
1616,db332805ba,42ecafa461,free-yearly,50,,,1,year,active,2020-06-08 02:06:16,,0.0
1617,c238c08358,55c54e6983,trial-daily,15,,,1,week,cancelled,2020-06-24 15:14:36,2020-07-08 17:05:44,0.0
1618,bf1a964907,052368e2c4,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:18:24,2019-01-27 03:00:13,0.0
1619,5d78592d4f,5f577b2418,trial-daily,100,,,1,week,cancelled,2020-10-18 17:15:13,2020-11-01 17:15:46,0.0
1620,ae63613d04,68f8e3a776,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-10-05 02:13:51,2019-11-14 02:13:53,0.0
1621,8b3bc38aee,64bdb4c83d,individual-monthly,1,5.0,5.0,1,month,active,2020-01-27 05:48:34,,500.0
1622,b4c73eb6ee,669721b711,individual-yearly,1,54.0,54.0,1,year,active,2019-10-23 18:40:04,,450.0
1623,913d0d0fc7,aaed5c0015,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:22:56,,1500.0
1624,a194f84528,39b6250591,individual-monthly,1,5.0,5.0,1,month,active,2020-03-26 05:24:07,,500.0
1625,758c75d568,78b508ab0b,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-01-26 18:07:45,2020-02-21 06:11:37,0.0
1626,262a9c280e,b166e5f7f1,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-12-16 19:49:34,2019-12-16 19:52:44,0.0
1627,2221ea10ce,3f272f7e9d,nonprofit-yearly,86,8.9,765.4,1,year,active,2019-07-26 20:28:10,,6378.0
1628,8c99b96531,d308d7ea5f,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:26:01,,1350.0
1629,76a8238a17,fbd6080236,empresa-yearly,36,14.24,512.64,1,year,cancelled,2018-12-10 19:36:17,2019-04-17 16:51:52,0.0
1630,191d27b3c7,de11abae3c,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-24 20:54:04,2019-11-02 20:54:07,0.0
1631,0044805d45,083bfef5be,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:27:08,,1500.0
1632,be07224ab8,e06d129f83,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:23:25,2019-01-11 09:26:26,0.0
1633,f2156cddf3,c7fb5dddb0,free-yearly,50,,,1,year,active,2020-06-04 01:33:08,,0.0
1634,68682da698,5f20d1c832,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:28:55,,500.0
1635,4de7f6d26b,8213ab2e5e,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-21 20:31:53,2019-09-30 20:31:55,0.0
1636,7eed072df7,830910c070,free-yearly,50,,,1,year,active,2020-06-10 12:42:57,,0.0
1637,122546b7f1,403a735077,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 18:53:05,2019-01-23 18:53:07,0.0
1638,b3768c10d5,95b8ae9b37,individual-monthly,1,5.0,5.0,1,month,active,2020-11-20 03:47:02,,150.0
1639,2a3148936a,84a2728b0b,individual-yearly,1,54.0,54.0,1,year,active,2019-08-12 16:58:57,,450.0
1640,a602b30d8f,71298924eb,familia-yearly,1,162.0,162.0,1,year,active,2018-12-14 16:33:32,,1350.0
1641,0f1a7d526f,92f9d3a1f9,empresa-yearly,20,21.6,432.0,1,year,cancelled,2018-12-13 17:19:21,2019-01-02 12:58:41,0.0
1642,80294fb213,4439682915,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-02-07 18:22:30,2020-02-07 18:22:55,0.0
1643,bd56850bc7,27b791855b,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:15:23,2019-08-17 03:00:17,0.0
1644,2b155e08a6,a850a0d048,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:18:30,2019-03-13 03:00:10,0.0
1645,804ed1b6bc,abada192be,individual-yearly,1,54.0,54.0,1,year,active,2020-08-12 22:02:05,,450.0
1646,1b83499471,8a6c7a2967,trial-daily,100,,,1,week,cancelled,2020-11-04 18:22:36,2020-11-18 18:24:05,0.0
1647,cf03bf4ccb,a88c29933a,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-12 06:26:31,2020-02-05 15:48:44,0.0
1648,235e87c952,52dbdcca4a,individual-yearly,1,54.0,54.0,1,year,active,2019-03-25 15:18:17,,450.0
1649,cebfd462f8,0d5c6462fd,free-yearly,50,,,1,year,active,2020-06-24 20:46:33,,0.0
1650,1bb6bd5c76,55312e788c,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:18:40,2019-05-22 21:58:50,0.0
1651,0455877034,479941ca4f,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:21:42,,500.0
1652,72e98d1e7c,96723edc7b,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-08-26 03:01:47,2019-10-05 03:01:51,0.0
1653,bf159881c2,bc9583b61b,trial-daily,100,,,1,week,cancelled,2020-11-25 20:19:14,2020-12-09 20:20:31,0.0
1654,c9ce50ce50,2902eba2ef,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-02-29 16:16:52,2020-04-06 12:57:20,0.0
1655,e4d7895976,6418baab5e,trial-daily,100,,,1,week,cancelled,2020-11-13 21:05:03,2020-11-27 21:08:28,0.0
1656,5ca4c86f3b,5e8f2efd7a,trial-daily,50,,,1,week,cancelled,2020-05-23 02:44:13,2020-07-10 19:10:33,0.0
1657,2bd45a9e8d,49ebfbca20,individual-monthly,1,5.0,5.0,1,month,active,2018-12-14 16:12:43,,500.0
1658,698f36aaf6,3c89d47a82,nonprofit-yearly-4,2300,13.83,31809.0,4,year,active,2019-02-13 13:26:09,,66269.0
1659,dbb6e7cba7,7c9aa03e72,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-01-31 20:10:00,2019-02-28 20:34:44,0.0
1660,ba1ba7b8fc,7ec96e72e8,trial-daily,100,,,1,week,cancelled,2020-12-03 23:53:23,2020-12-17 23:54:33,0.0
1661,d9a9ce0318,b043b1972e,individual-monthly,1,5.0,5.0,1,month,active,2020-08-02 19:17:48,,500.0
1662,535e9c3877,cf2d6a95a4,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:32:08,2019-11-08 10:16:55,0.0
1663,c5380d9e5f,9e0729dae6,nonprofit-yearly,30,10.8,324.0,1,year,active,2020-10-13 14:39:05,,2700.0
1664,262cc52b57,4b8582398e,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-14 16:22:02,2019-01-05 15:39:21,0.0
1665,f9c5b05d15,4439682915,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-02-07 14:56:27,2020-02-07 15:49:47,0.0
1666,2676b702f6,d7820f33be,empresa-yearly-2,25,38.4,960.0,2,year,active,2020-05-05 21:15:35,,4000.0
1667,f9068e1856,f0ef3a303e,familia-monthly,1,15.0,15.0,1,month,active,2019-07-15 23:10:58,,1500.0
1668,ac96f58825,4250eb6960,free-yearly,50,,,1,year,active,2020-06-08 20:14:57,,0.0
1669,d462eda69a,27fda048f9,empresa-yearly,425,12.17,5172.25,1,year,cancelled,2018-12-03 21:06:13,2020-11-23 16:57:18,0.0
1670,2382db2226,4e9a3981d9,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-09 03:24:48,2019-01-17 01:44:49,0.0
1671,9d12989e1b,dc59cd688f,trial-daily,30,,,1,week,cancelled,2019-05-07 21:23:55,2019-05-29 20:07:42,0.0
1672,d2eaf5a0ae,d8df489988,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-15 15:21:53,2019-01-10 15:04:07,0.0
1673,af6bf80a14,78a1dde245,trial-daily,30,,,1,week,cancelled,2019-09-12 18:18:46,2019-09-17 15:54:58,0.0
1674,cd8dfd891d,6204491161,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-02-26 19:05:54,2019-03-21 16:07:00,0.0
1675,91a150d4d0,aa00a064fe,free-yearly,50,,,1,year,active,2020-05-20 17:54:24,,0.0
1676,c8cebc4752,b180726caf,individual-yearly,1,54.0,54.0,1,year,active,2018-12-14 16:19:48,,450.0
1677,eac9d00b3d,dbcdbef885,individual-monthly,1,5.0,5.0,1,month,active,2018-12-07 20:47:22,,500.0
1678,db9ef56608,e47cbab565,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-03-17 20:47:03,2020-04-12 21:21:50,0.0
1679,efcb55f380,4c7d4516d3,empresa-yearly,45,14.29,643.05,1,year,active,2018-12-14 16:19:26,,5359.0
1680,292fa3f0d9,78e770d918,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-12-21 12:36:23,2020-01-30 12:36:26,0.0
1681,d7810d7445,434da57327,individual-monthly,1,5.0,5.0,1,month,cancelled,2018-12-25 13:52:06,2019-03-06 13:52:09,0.0
1682,7208307fe0,95c3adeddf,individual-monthly,1,5.0,5.0,1,month,active,2020-12-03 01:09:12,,500.0
1683,58ee195469,e9db585bd7,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-06-17 09:32:48,2020-06-17 09:40:07,0.0
1684,1566727fe7,2d50c06ab2,familia-monthly,1,15.0,15.0,1,month,cancelled,2018-12-14 16:33:24,2020-12-16 03:03:38,0.0
1685,b3c937cf5f,b60ffee818,individual-yearly,1,54.0,54.0,1,year,cancelled,2018-12-14 16:28:34,2019-12-09 03:00:21,0.0
1686,081a8cda09,cf0e3efbb4,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-06-02 03:27:59,2020-08-19 18:29:49,0.0
1687,6aa48eee78,8b369636fd,nonprofit-yearly,30,10.8,324.0,1,year,cancelled,2019-02-28 19:31:37,2020-03-08 19:31:44,0.0
1688,1ab3fea925,fc96de929b,familia-monthly,1,15.0,15.0,1,month,active,2019-09-24 21:12:45,,1500.0
1689,19a14a9824,88a1acd12b,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:22:49,,1500.0
1690,998f9c0e82,69911c89a9,individual-monthly,1,5.0,5.0,1,month,cancelled,2020-02-06 22:43:06,2020-03-15 22:43:09,0.0
1691,e7fbcee67b,c915518f55,empresa-monthly,27,2.0,54.0,1,month,active,2020-09-23 22:49:55,,5400.0
1692,08b90a99e3,9ff69389ab,individual-monthly,1,5.0,5.0,1,month,cancelled,2019-04-10 19:34:12,2019-10-19 19:34:14,0.0
1693,1c38ed3666,3602ade24a,familia-monthly,1,15.0,15.0,1,month,active,2019-11-06 12:32:26,,1500.0
1694,7b9894a627,4a0f7f73f5,individual-monthly,1,5.0,5.0,1,month,active,2020-12-03 05:10:44,,500.0
1695,aeada73e22,ae00e7d634,trial-daily,100,,,1,week,cancelled,2020-08-12 19:43:27,2020-08-26 19:44:16,0.0
1696,fb7a496971,8d57b4bcca,trial-daily,30,,,1,week,cancelled,2019-06-07 14:17:17,2019-06-17 16:32:38,0.0
1697,c6d8bba13a,e2d94c894c,familia-monthly,1,15.0,15.0,1,month,active,2018-12-14 16:27:10,,1500.0
1698,632cd5f0de,e3c3f46903,trial-daily,100,,,1,week,cancelled,2020-12-20 01:47:41,2021-01-03 01:48:32,0.0
1699,ba11bee278,c2d0db5f9f,free-yearly,50,,,1,year,active,2020-04-17 21:37:52,,0.0
