,id,user_id,created_at,type,os,state
42420,927d5d5ebe,94387c9a9f,2020-05-07 14:34:30,Laptop,Windows,ok
42421,f569f8dd01,94387c9a9f,2020-05-07 15:15:00,Laptop,Windows,ok
42422,abc013305b,94387c9a9f,2020-05-07 20:50:11,Laptop,Windows,ok
42423,1b8fff40d3,94387c9a9f,2020-05-08 15:07:12,Laptop,Windows,ok
42424,c1668c6073,94387c9a9f,2020-05-09 13:13:18,Tablet,Android,deleted
42425,9bec4301ff,94387c9a9f,2020-05-09 22:00:53,Tablet,Android,deleted
42426,58a57de118,94387c9a9f,2020-05-10 01:00:53,Tablet,Android,deleted
42427,d25ec48b2d,94387c9a9f,2020-05-12 16:46:57,Tablet,Android,deleted
42428,58e6533d93,94387c9a9f,2020-05-12 18:56:30,Tablet,Android,deleted
42429,56209b827f,94387c9a9f,2020-05-13 00:56:33,Tablet,Android,ok
42430,f32beee336,94387c9a9f,2020-05-13 00:58:50,Tablet,Android,ok
42431,eabe970361,94387c9a9f,2020-05-13 01:40:41,Tablet,Android,ok
42432,9bef846882,94387c9a9f,2020-05-13 02:38:41,Tablet,Android,ok
42433,fabe81714e,94387c9a9f,2020-05-13 20:06:39,Tablet,Android,ok
42434,eae65b6f67,94387c9a9f,2020-05-13 21:23:54,Tablet,Android,ok
42435,f88a344a36,94387c9a9f,2020-05-14 13:58:58,Tablet,Android,ok
42436,cffa21cf57,94387c9a9f,2020-05-14 14:45:09,Tablet,Android,ok
42437,f1d40e9112,94387c9a9f,2020-05-14 15:46:14,Tablet,Android,ok
42438,f1334c542b,94387c9a9f,2020-05-14 17:01:40,Tablet,Android,deleted
42439,4ce9235a67,94387c9a9f,2020-05-14 17:33:26,Tablet,Android,ok
42440,7c2c74cf37,94387c9a9f,2020-05-14 18:24:21,Tablet,Android,ok
42441,a033fd705e,94387c9a9f,2020-05-14 19:12:41,Tablet,Android,ok
42442,ae82f29a4f,94387c9a9f,2020-05-14 19:23:45,Tablet,Android,ok
42443,e302dcf9f9,94387c9a9f,2020-05-14 19:45:31,Tablet,Android,ok
42444,5c3ed9199e,94387c9a9f,2020-05-14 20:38:33,Tablet,Android,ok
42445,88cb5048d6,94387c9a9f,2020-05-14 20:42:30,Tablet,Android,ok
42446,164439ff3b,94387c9a9f,2020-05-14 23:56:01,Tablet,Android,ok
42447,5826948c7d,94387c9a9f,2020-05-15 00:19:47,Tablet,Android,ok
42448,e2f485f04b,94387c9a9f,2020-05-15 12:30:08,Tablet,Android,ok
42449,d72ff9b482,94387c9a9f,2020-05-15 14:06:37,Tablet,Android,ok
42450,9b43774098,94387c9a9f,2020-05-21 01:22:52,Tablet,Android,ok
42451,35eb85c31d,94387c9a9f,2020-05-25 16:26:01,Tablet,Android,deleted
42452,3685b2a1d4,94387c9a9f,2020-05-25 17:37:50,Tablet,Android,ok
42453,edb4795923,94387c9a9f,2020-05-25 18:27:28,Tablet,Android,ok
42454,29dbdad7ab,94387c9a9f,2020-05-25 19:17:09,Tablet,Android,ok
42455,d498e49a65,94387c9a9f,2020-05-25 19:55:39,Tablet,Android,ok
42456,6120367be9,94387c9a9f,2020-05-25 20:25:51,Tablet,Android,ok
42457,c677ba49c9,94387c9a9f,2020-05-25 20:31:32,Tablet,Android,ok
42458,b150751984,94387c9a9f,2020-05-25 21:24:15,Tablet,Android,ok
42459,9868b8e14a,94387c9a9f,2020-05-25 22:59:45,Tablet,Android,ok
42460,d79e50569d,94387c9a9f,2020-05-26 01:35:53,Tablet,Android,ok
42461,0dfdd06e0b,94387c9a9f,2020-05-26 02:07:29,Tablet,Android,missing
42462,775672d691,94387c9a9f,2020-06-12 17:03:43,Phone,Ios,ok
42463,4310c025bf,94387c9a9f,2020-06-14 14:44:12,Phone,Ios,ok
42464,f4767c6b18,94387c9a9f,2020-06-14 14:45:22,Laptop,Windows,ok
42465,4f1d79121b,94387c9a9f,2020-06-15 16:31:10,Laptop,Windows,ok
42466,4120f73eae,94387c9a9f,2020-06-15 17:57:24,Laptop,Windows,ok
42467,3fdb3793b4,94387c9a9f,2020-06-15 20:28:44,Laptop,Windows,ok
42468,76b0c02911,94387c9a9f,2020-06-15 23:32:44,Laptop,Windows,ok
42469,e5f13de317,94387c9a9f,2020-06-17 15:15:24,Laptop,Windows,ok
42470,6a10824599,94387c9a9f,2020-06-18 14:00:38,Laptop,Windows,ok
42471,d82e4984f4,94387c9a9f,2020-07-06 13:29:18,Phone,Ios,ok
42472,cc56a3762a,94387c9a9f,2020-07-06 14:15:57,Laptop,Windows,ok
42473,fcc06972ce,94387c9a9f,2020-07-06 14:23:16,Laptop,Windows,ok
42474,98226031c0,94387c9a9f,2020-07-15 01:20:00,Phone,Ios,ok
42475,5444133c9d,94387c9a9f,2020-07-24 14:12:41,Phone,Ios,ok
42476,25f22b9783,94387c9a9f,2020-08-03 13:43:59,Laptop,Windows,ok
42477,ad44e0c1cc,94387c9a9f,2020-08-03 13:46:01,Laptop,Windows,ok
42478,bb97064189,94387c9a9f,2020-08-03 13:46:17,Desktop,Windows,deleted
42479,c1b0602118,94387c9a9f,2020-08-03 13:51:14,Laptop,Windows,ok
42480,58d2e1c471,94387c9a9f,2020-08-03 15:44:50,Laptop,Windows,ok
42481,c404ec0093,94387c9a9f,2020-08-03 15:48:05,Laptop,Windows,ok
42482,0fac4ca3c1,94387c9a9f,2020-08-04 22:47:18,Laptop,Windows,ok
42483,c04bac32d3,94387c9a9f,2020-08-06 02:00:04,Laptop,Windows,ok
42484,14220da373,94387c9a9f,2020-08-06 02:37:27,Laptop,Windows,ok
42485,9323d2631a,94387c9a9f,2020-08-06 03:30:13,Laptop,Windows,ok
42486,4ce6b063ad,94387c9a9f,2020-08-06 03:46:58,Laptop,Windows,ok
42487,4f9adfbb32,94387c9a9f,2020-08-06 16:31:21,Laptop,Windows,ok
42488,a98b77f4fd,94387c9a9f,2020-08-06 20:21:30,Laptop,Windows,ok
42489,0cbee151f0,94387c9a9f,2020-08-06 23:52:48,Laptop,Windows,ok
42490,c20f877c7e,94387c9a9f,2020-08-07 01:22:28,Laptop,Windows,ok
42491,9baab66a24,94387c9a9f,2020-08-07 02:24:59,Laptop,Windows,ok
42492,ec5311e6d6,94387c9a9f,2020-08-26 12:25:13,Phone,Ios,ok
42493,711ee6e88b,94387c9a9f,2020-08-28 14:57:55,Laptop,Windows,ok
42494,c3a9bea953,94387c9a9f,2020-08-29 04:15:21,Tablet,Android,ok
42495,7cff3ec66b,94387c9a9f,2020-08-29 12:30:14,Tablet,Android,ok
42496,84d1eef9ab,94387c9a9f,2020-08-29 12:39:10,Tablet,Android,ok
42497,ef7956b743,94387c9a9f,2020-08-29 17:53:59,Tablet,Android,ok
42498,5eec81a977,94387c9a9f,2020-08-29 18:02:55,Tablet,Android,ok
42499,0616a51a71,94387c9a9f,2020-08-29 18:37:42,Tablet,Android,ok
42500,09dfd50ec6,94387c9a9f,2020-08-29 19:42:41,Tablet,Android,ok
42501,bc7de135a9,94387c9a9f,2020-08-29 21:43:37,Tablet,Android,ok
42502,c183384314,94387c9a9f,2020-08-29 22:32:43,Tablet,Android,ok
42503,578d7c98e6,94387c9a9f,2020-08-29 22:45:46,Tablet,Android,ok
42504,9cd73ae06c,94387c9a9f,2020-08-30 15:44:13,Laptop,Windows,ok
42505,bd061829a8,94387c9a9f,2020-08-30 19:54:49,Laptop,Windows,ok
42506,c484976036,94387c9a9f,2020-08-31 00:22:09,Laptop,Windows,ok
42507,2aea4010f7,94387c9a9f,2020-08-31 00:40:26,Laptop,Windows,ok
42508,3a4ec61208,94387c9a9f,2020-08-31 01:18:14,Laptop,Windows,ok
42509,aebf27a80b,94387c9a9f,2020-08-31 01:54:14,Laptop,Windows,ok
42510,6a011c779e,94387c9a9f,2020-08-31 02:58:51,Laptop,Windows,ok
42511,7046fa1c57,94387c9a9f,2020-08-31 13:08:11,Laptop,Windows,ok
42512,aa739fe2b9,94387c9a9f,2020-08-31 13:12:15,Laptop,Windows,ok
42513,451bc1a8fc,94387c9a9f,2020-08-31 13:14:13,Laptop,Windows,deleted
42514,b9d4983409,94387c9a9f,2020-08-31 13:52:27,Laptop,Windows,ok
42515,7e6c624b34,94387c9a9f,2020-08-31 14:00:23,Laptop,Windows,ok
42516,46c08a1937,94387c9a9f,2020-08-31 15:01:01,Laptop,Windows,ok
42517,2bd4715717,94387c9a9f,2020-08-31 16:11:26,Laptop,Windows,ok
42518,cdc1163284,94387c9a9f,2020-08-31 16:29:12,Laptop,Windows,ok
42519,1bc195f644,94387c9a9f,2020-08-31 16:38:26,Laptop,Windows,ok
42520,79ed908dae,94387c9a9f,2020-08-31 23:24:51,Laptop,Windows,ok
42521,d51e7cef8b,94387c9a9f,2020-08-31 23:24:59,Laptop,Windows,ok
42522,3aaceb8286,94387c9a9f,2020-09-01 00:28:14,Laptop,Windows,ok
42523,53da02f211,94387c9a9f,2020-09-01 18:59:48,Laptop,Windows,ok
42524,537d8c9154,94387c9a9f,2020-09-01 19:05:30,Laptop,Windows,ok
42525,cd80e81782,94387c9a9f,2020-09-01 19:06:02,Laptop,Windows,ok
42526,849594a2eb,94387c9a9f,2020-09-01 19:09:19,Laptop,Windows,ok
42527,4760ed31a6,94387c9a9f,2020-09-01 19:15:57,Laptop,Windows,ok
42528,6d993d5b5e,94387c9a9f,2020-09-01 19:17:49,Laptop,Windows,ok
42529,62b82aa799,94387c9a9f,2020-09-01 19:34:04,Laptop,Windows,ok
42530,d1eb486403,94387c9a9f,2020-09-01 19:34:44,Laptop,Windows,ok
42531,0a0bc8a638,94387c9a9f,2020-09-01 19:36:39,Laptop,Windows,ok
42532,cb329a7fa2,94387c9a9f,2020-09-01 19:41:53,Laptop,Windows,ok
42533,6d5f1e0b15,94387c9a9f,2020-09-01 19:57:16,Laptop,Windows,ok
42534,c6c0634c56,94387c9a9f,2020-09-01 20:15:03,Laptop,Windows,ok
42535,2a73d1aec4,94387c9a9f,2020-09-01 20:18:56,Laptop,Windows,ok
42536,58be018de9,94387c9a9f,2020-09-01 20:27:59,Laptop,Windows,ok
42537,9bfe166ab2,94387c9a9f,2020-09-01 20:30:19,Laptop,Windows,ok
42538,12260eb235,94387c9a9f,2020-09-10 13:25:34,Laptop,Windows,ok
42539,15c0ff432b,94387c9a9f,2020-09-10 13:28:11,Laptop,Windows,ok
42540,234d7e6668,94387c9a9f,2020-09-10 13:37:05,Laptop,Windows,ok
42541,081e92a42f,94387c9a9f,2020-09-10 13:37:15,Laptop,Windows,ok
42542,a1348b1e82,94387c9a9f,2020-09-10 13:40:38,Laptop,Windows,ok
42543,4e3974fbf5,94387c9a9f,2020-09-10 13:41:19,Laptop,Windows,ok
42544,71cc7b0e16,94387c9a9f,2020-09-10 13:44:56,Laptop,Windows,ok
42545,d205401ae4,94387c9a9f,2020-09-10 13:45:17,Laptop,Windows,ok
42546,3d5b7fc3af,94387c9a9f,2020-09-10 14:06:58,Laptop,Windows,ok
42547,85acf7a3f7,94387c9a9f,2020-09-10 14:07:57,Laptop,Windows,ok
42548,e27b16ac5b,94387c9a9f,2020-09-10 14:09:47,Laptop,Windows,ok
42549,9b35e2515c,94387c9a9f,2020-09-10 14:10:21,Laptop,Windows,ok
42550,09c89db394,94387c9a9f,2020-09-10 14:16:22,Laptop,Windows,ok
42551,5afd7bed11,94387c9a9f,2020-09-10 16:00:01,Laptop,Windows,ok
42552,8fcef4240e,94387c9a9f,2020-09-10 16:13:06,Laptop,Windows,ok
42553,7db461adf8,94387c9a9f,2020-09-10 16:13:12,Laptop,Windows,ok
42554,3ee7c184c9,94387c9a9f,2020-09-10 16:15:40,Laptop,Windows,ok
42555,068f1c729d,94387c9a9f,2020-09-10 16:26:57,Laptop,Windows,ok
42556,c90250d6bc,94387c9a9f,2020-09-10 16:28:08,Laptop,Windows,ok
42557,2f0d8a4f95,94387c9a9f,2020-09-10 16:29:44,Laptop,Windows,ok
42558,72377b06e9,94387c9a9f,2020-09-10 16:30:02,Laptop,Windows,ok
42559,2848895f02,94387c9a9f,2020-09-10 16:34:51,Laptop,Windows,ok
42560,991e984efe,94387c9a9f,2020-09-10 16:35:05,Laptop,Windows,ok
42561,be81fea5c8,94387c9a9f,2020-09-10 16:35:45,Laptop,Windows,ok
42562,9696f28d38,94387c9a9f,2020-09-10 16:36:19,Laptop,Windows,ok
42563,a2836c88ab,94387c9a9f,2020-09-10 16:44:56,Laptop,Windows,ok
42564,6ad5ef3ad0,94387c9a9f,2020-09-10 16:57:55,Laptop,Windows,ok
42565,d17c6045d6,94387c9a9f,2020-09-10 17:07:14,Laptop,Windows,ok
42566,3139d92db0,94387c9a9f,2020-09-10 17:10:35,Laptop,Windows,ok
42567,5d570c45c5,94387c9a9f,2020-09-10 17:14:30,Laptop,Windows,ok
42568,4a5e5a4e57,94387c9a9f,2020-09-10 18:54:28,Laptop,Windows,ok
42569,2049261987,94387c9a9f,2020-09-10 19:11:49,Laptop,Windows,ok
42570,06bd7178c0,94387c9a9f,2020-09-10 19:15:33,Laptop,Windows,ok
42571,6366d9a982,94387c9a9f,2020-09-10 19:15:48,Laptop,Windows,ok
42572,73d730b82a,94387c9a9f,2020-09-10 19:18:41,Laptop,Windows,ok
42573,ac950e929e,94387c9a9f,2020-09-10 19:30:49,Laptop,Windows,ok
42574,289042d7ff,94387c9a9f,2020-09-10 19:42:28,Laptop,Windows,ok
42575,d301530051,94387c9a9f,2020-09-10 19:43:40,Laptop,Windows,ok
42576,2af71447e3,94387c9a9f,2020-09-12 20:02:13,Laptop,Windows,ok
42577,db9d1c2502,94387c9a9f,2020-09-12 20:04:23,Laptop,Windows,ok
42578,455f5e5ac1,94387c9a9f,2020-09-14 12:27:25,Laptop,Windows,ok
42579,545c1ab7a9,94387c9a9f,2020-09-14 12:28:44,Laptop,Windows,ok
42580,894e016995,94387c9a9f,2020-09-14 12:28:56,Laptop,Windows,ok
42581,c9c4427c10,94387c9a9f,2020-09-14 12:36:37,Laptop,Windows,ok
42582,f6cc1ccc4d,94387c9a9f,2020-09-14 12:37:37,Laptop,Windows,ok
42583,90b69c578b,94387c9a9f,2020-09-14 12:48:38,Laptop,Windows,ok
42584,628bc74ddf,94387c9a9f,2020-09-14 12:52:10,Laptop,Windows,ok
42585,33b26acb65,94387c9a9f,2020-09-14 13:16:49,Laptop,Windows,ok
42586,84db6df322,94387c9a9f,2020-09-14 13:20:13,Laptop,Windows,ok
42587,b85b45a1ca,94387c9a9f,2020-09-14 13:21:21,Laptop,Windows,ok
42588,0b57245188,94387c9a9f,2020-09-14 13:23:56,Laptop,Windows,ok
42589,3d2cc34b5f,94387c9a9f,2020-09-14 13:29:16,Laptop,Windows,ok
42590,37f4b7767f,94387c9a9f,2020-09-14 13:38:57,Laptop,Windows,ok
42591,ccae83d94b,94387c9a9f,2020-09-14 14:18:13,Laptop,Windows,ok
42592,ff539d7d5d,94387c9a9f,2020-09-14 14:23:49,Laptop,Windows,ok
42593,5fcf35f86f,94387c9a9f,2020-09-14 14:49:52,Laptop,Windows,ok
42594,c8bbbf8cea,94387c9a9f,2020-09-14 16:25:33,Laptop,Windows,ok
42595,4c0651a9a0,94387c9a9f,2020-09-15 12:29:16,Laptop,Windows,ok
42596,c581885ae2,94387c9a9f,2020-09-16 13:15:11,Laptop,Windows,ok
42597,729d61ef6a,94387c9a9f,2020-09-16 13:17:50,Laptop,Windows,ok
42598,a29a7c7ef9,94387c9a9f,2020-09-16 13:20:43,Laptop,Windows,ok
42599,ee36081e6c,94387c9a9f,2020-09-16 13:22:29,Laptop,Windows,ok
42600,82898d4416,94387c9a9f,2020-09-16 13:22:48,Laptop,Windows,ok
42601,01c2016141,94387c9a9f,2020-09-16 13:24:40,Laptop,Windows,ok
42602,b1614fa41e,94387c9a9f,2020-09-16 13:29:06,Laptop,Windows,ok
42603,aed8ad7f3a,94387c9a9f,2020-09-16 13:29:20,Laptop,Windows,ok
42604,eed525915d,94387c9a9f,2020-09-16 13:35:05,Laptop,Windows,ok
42605,06ae341c10,94387c9a9f,2020-09-16 13:47:24,Laptop,Windows,ok
42606,8ff2a19b79,94387c9a9f,2020-09-16 14:07:30,Laptop,Windows,ok
42607,cacb15db90,94387c9a9f,2020-09-16 14:14:14,Laptop,Windows,ok
42608,afdd32dca0,94387c9a9f,2020-09-16 14:14:42,Laptop,Windows,ok
42609,7344290c6f,94387c9a9f,2020-09-16 15:05:20,Laptop,Windows,ok
42610,7128b8a4c0,94387c9a9f,2020-09-16 15:22:16,Laptop,Windows,ok
42611,4260696b02,94387c9a9f,2020-09-16 15:32:12,Laptop,Windows,ok
42612,6ed1b07a32,94387c9a9f,2020-09-16 15:34:07,Laptop,Windows,ok
42613,4d961099a8,94387c9a9f,2020-09-16 15:34:27,Laptop,Windows,ok
42614,08a8f118dc,94387c9a9f,2020-09-16 15:39:05,Laptop,Windows,ok
42615,580d2ee8a9,94387c9a9f,2020-09-16 15:39:15,Laptop,Windows,ok
42616,a084c796d1,94387c9a9f,2020-09-16 15:40:31,Laptop,Windows,ok
42617,6bb8191100,94387c9a9f,2020-09-16 15:51:38,Laptop,Windows,ok
42618,82dacd9972,94387c9a9f,2020-09-16 15:53:12,Laptop,Windows,ok
42619,73e93c344e,94387c9a9f,2020-09-16 15:54:08,Laptop,Windows,ok
42620,0e47350829,94387c9a9f,2020-09-16 16:51:08,Laptop,Windows,ok
42621,a3c44a34ba,94387c9a9f,2020-09-16 17:31:41,Laptop,Windows,ok
42622,698c2ca89f,94387c9a9f,2020-09-16 17:32:21,Laptop,Windows,ok
42623,c8bcb7fbcc,94387c9a9f,2020-09-16 17:35:58,Laptop,Windows,ok
42624,904fd4a517,94387c9a9f,2020-09-16 17:36:47,Laptop,Windows,ok
42625,228af1a61c,94387c9a9f,2020-09-16 17:40:36,Laptop,Windows,ok
42626,9d522e1fa7,94387c9a9f,2020-09-16 17:41:57,Laptop,Windows,ok
42627,521eaf430e,94387c9a9f,2020-09-16 17:47:49,Laptop,Windows,ok
42628,5e8289b456,94387c9a9f,2020-09-16 17:48:53,Laptop,Windows,ok
42629,27a8787508,94387c9a9f,2020-09-16 17:52:18,Laptop,Windows,ok
42630,93d69d3923,94387c9a9f,2020-09-16 17:57:54,Laptop,Windows,ok
42631,303c9675c7,94387c9a9f,2020-09-19 23:40:47,Desktop,Windows,ok
42632,35006c8450,94387c9a9f,2020-09-20 02:17:10,Laptop,Windows,ok
42633,a997b5f2a3,94387c9a9f,2020-09-20 13:14:48,Laptop,Windows,ok
42634,b3e9eabfa3,94387c9a9f,2020-09-20 14:35:43,Laptop,Windows,ok
42635,57bf8dc5f5,94387c9a9f,2020-09-22 16:39:46,Laptop,Windows,ok
42636,2f49114f63,94387c9a9f,2020-09-23 13:11:53,Laptop,Windows,ok
42637,af4fc6adc3,94387c9a9f,2020-09-23 14:21:33,Laptop,Windows,ok
42638,f243d07fc9,94387c9a9f,2020-09-23 14:23:48,Laptop,Windows,ok
42639,6056fff27b,94387c9a9f,2020-09-28 19:49:58,Laptop,Windows,ok
42640,cacde22131,94387c9a9f,2020-10-01 13:50:56,Laptop,Windows,ok
42641,c8c99bcafd,94387c9a9f,2020-10-01 17:10:19,Laptop,Windows,ok
42642,4d4b325119,94387c9a9f,2020-10-05 16:16:45,Laptop,Windows,ok
42643,fdb64eb312,94387c9a9f,2020-10-05 17:36:01,Laptop,Windows,ok
42644,d20a0ced5b,94387c9a9f,2020-10-05 18:03:20,Laptop,Windows,ok
42645,0b0f189b9b,94387c9a9f,2020-10-05 18:25:07,Laptop,Windows,ok
42646,6383093dcc,94387c9a9f,2020-10-05 18:40:54,Laptop,Windows,ok
42647,6cedb6561f,94387c9a9f,2020-10-05 19:01:33,Laptop,Windows,ok
42648,66098dfb34,94387c9a9f,2020-10-05 19:19:03,Laptop,Windows,ok
42649,9d37e40789,94387c9a9f,2020-10-05 20:00:25,Laptop,Windows,ok
42650,e8b1e2c8b9,94387c9a9f,2020-10-05 20:10:50,Laptop,Windows,ok
42651,ca73cd17e8,94387c9a9f,2020-10-05 20:30:17,Laptop,Windows,ok
42652,1e6b01a881,94387c9a9f,2020-10-05 20:50:35,Laptop,Windows,ok
42653,b45206c88c,94387c9a9f,2020-10-06 12:22:46,Laptop,Windows,ok
42654,ad1cf77769,94387c9a9f,2020-10-06 12:35:16,Laptop,Windows,ok
42655,c08822b5a1,94387c9a9f,2020-10-06 12:51:31,Laptop,Windows,ok
42656,fb4778ba72,94387c9a9f,2020-10-06 13:12:07,Laptop,Windows,ok
42657,aa68b6d647,94387c9a9f,2020-10-06 13:23:38,Laptop,Windows,ok
42658,e9cfe19999,94387c9a9f,2020-10-06 13:53:00,Laptop,Windows,ok
42659,1903245e67,94387c9a9f,2020-10-06 14:10:26,Laptop,Windows,ok
42660,bd862053b2,94387c9a9f,2020-10-06 14:26:37,Laptop,Windows,ok
42661,7e57fa67f8,94387c9a9f,2020-10-06 14:53:06,Laptop,Windows,ok
42662,99366f7242,94387c9a9f,2020-10-08 20:01:04,Phone,Ios,ok
42663,819a9a8142,94387c9a9f,2020-10-14 14:43:52,Laptop,Windows,ok
42664,9172545d3f,94387c9a9f,2020-10-14 15:53:26,Phone,Ios,ok
42665,d31a710457,94387c9a9f,2020-10-15 18:15:52,Laptop,Windows,ok
42666,d6f9ee38be,94387c9a9f,2020-10-15 18:21:56,Laptop,Windows,ok
42667,a0d952107e,94387c9a9f,2020-10-21 16:41:31,Laptop,Windows,ok
42668,f075994f9d,94387c9a9f,2020-10-22 15:48:26,Laptop,Windows,ok
42669,43cc6ebea1,94387c9a9f,2020-10-22 15:51:03,Laptop,Windows,ok
42670,4a67be743a,94387c9a9f,2020-10-22 17:39:30,Laptop,Windows,ok
42671,413cd64a5f,94387c9a9f,2020-11-08 22:07:55,Laptop,Windows,ok
42672,b1002f2df9,94387c9a9f,2020-11-11 17:35:29,Phone,Ios,ok
42673,390da5ed6f,94387c9a9f,2020-11-17 18:00:57,Phone,Ios,ok
42674,80f40bffbf,94387c9a9f,2020-11-17 18:21:48,Laptop,Windows,ok
42675,61abf50768,94387c9a9f,2020-11-17 18:28:27,Laptop,Windows,ok
42676,3b11ecca59,94387c9a9f,2020-11-17 19:27:06,Laptop,Windows,ok
42677,48e39f0ab0,94387c9a9f,2020-11-17 19:37:38,Laptop,Windows,ok
42678,9c97d071eb,94387c9a9f,2020-11-17 20:05:09,Laptop,Windows,ok
42679,068cf88bc2,94387c9a9f,2020-11-17 21:22:31,Laptop,Windows,ok
42680,9be08c6c6c,94387c9a9f,2020-11-17 21:25:43,Laptop,Windows,ok
42681,85d277b610,94387c9a9f,2020-11-17 21:39:34,Laptop,Windows,ok
42682,acadbffc56,94387c9a9f,2020-11-18 13:27:35,Laptop,Windows,ok
42683,5c518c0a30,94387c9a9f,2020-11-18 13:36:53,Laptop,Windows,ok
42684,e64b4f3c65,94387c9a9f,2020-11-18 13:41:53,Laptop,Windows,ok
42685,b475a5926d,94387c9a9f,2020-11-18 14:38:41,Laptop,Windows,ok
42686,bf464079c5,94387c9a9f,2020-11-18 15:11:27,Laptop,Windows,ok
42687,a42fc9c7b8,94387c9a9f,2020-11-18 15:19:34,Laptop,Windows,ok
42688,5a2fbc6a45,94387c9a9f,2020-11-18 18:23:15,Laptop,Windows,ok
42689,72af35e2d3,94387c9a9f,2020-11-18 18:29:15,Laptop,Windows,ok
42690,f4be4fb8cc,94387c9a9f,2020-11-18 19:14:33,Laptop,Windows,ok
42691,31190799c7,94387c9a9f,2020-11-18 19:24:31,Laptop,Windows,ok
42692,8275e0b257,94387c9a9f,2020-11-18 19:29:36,Laptop,Windows,ok
42693,8f934b5102,94387c9a9f,2020-11-18 20:27:50,Laptop,Windows,ok
42694,20dc1dd2e0,94387c9a9f,2020-11-18 20:39:58,Phone,Ios,ok
42695,c71fd149f4,94387c9a9f,2020-11-18 21:33:15,Laptop,Windows,ok
42696,8644b596f4,94387c9a9f,2020-11-19 13:44:06,Laptop,Windows,ok
42697,6cef90dcdb,94387c9a9f,2020-11-19 14:10:16,Laptop,Windows,ok
42698,612783da1d,94387c9a9f,2020-11-19 15:05:08,Laptop,Windows,ok
42699,930117b8e5,94387c9a9f,2020-11-19 15:19:35,Laptop,Windows,ok
42700,d5559d2a3e,94387c9a9f,2020-11-19 16:53:08,Laptop,Windows,ok
42701,868b0be0b5,94387c9a9f,2020-11-19 18:51:00,Laptop,Windows,ok
42702,56b24af828,94387c9a9f,2020-11-19 18:58:29,Laptop,Windows,ok
42703,57eef9bc0f,94387c9a9f,2020-11-19 19:19:03,Laptop,Windows,ok
42704,f40197805a,94387c9a9f,2020-11-19 19:31:45,Laptop,Windows,ok
42705,167546717d,94387c9a9f,2020-11-19 20:11:04,Laptop,Windows,ok
42706,9c3fb0cb4d,94387c9a9f,2020-11-19 21:13:38,Laptop,Windows,ok
42707,8e4d71bdd0,94387c9a9f,2020-11-19 21:24:55,Laptop,Windows,ok
42708,dec95e0416,94387c9a9f,2020-11-19 21:42:29,Laptop,Windows,ok
42709,ca75ff3fe1,94387c9a9f,2020-11-20 00:44:49,Laptop,Windows,ok
42710,d36fcd817c,94387c9a9f,2020-11-20 00:51:55,Laptop,Windows,ok
42711,ed2cb6b2bc,94387c9a9f,2020-11-20 00:55:45,Laptop,Windows,ok
42712,e838ca878a,94387c9a9f,2020-11-20 15:01:58,Laptop,Windows,ok
42713,5337174b4b,94387c9a9f,2020-11-20 15:07:10,Laptop,Windows,ok
42714,b6da36958e,94387c9a9f,2020-11-20 15:12:34,Laptop,Windows,ok
42715,b61ce9ab6c,94387c9a9f,2020-11-20 15:16:56,Laptop,Windows,ok
42716,74727da640,94387c9a9f,2020-11-20 18:12:59,Laptop,Windows,ok
42717,920793b2e8,94387c9a9f,2020-11-20 18:19:27,Laptop,Windows,ok
42718,60f3f13daa,94387c9a9f,2020-11-20 18:24:59,Laptop,Windows,ok
42719,3615956819,94387c9a9f,2020-11-20 18:31:34,Laptop,Windows,ok
42720,6ba7d196da,94387c9a9f,2020-11-20 20:05:25,Laptop,Windows,ok
42721,3ba2d2a7dd,94387c9a9f,2020-11-20 20:11:26,Laptop,Windows,ok
42722,cac38de77f,94387c9a9f,2020-11-20 20:15:14,Laptop,Windows,ok
42723,5f93eed8ad,94387c9a9f,2020-11-20 20:19:44,Laptop,Windows,ok
42724,966bf896b0,94387c9a9f,2020-11-20 21:50:31,Laptop,Windows,ok
42725,1794f5d57c,94387c9a9f,2020-11-20 21:56:16,Laptop,Windows,ok
42726,010c410a3f,94387c9a9f,2020-11-20 22:00:23,Laptop,Windows,ok
42727,67a32339e9,94387c9a9f,2020-11-20 22:21:59,Laptop,Windows,ok
42728,44fdfc9cd1,94387c9a9f,2020-11-23 14:47:25,Laptop,Windows,ok
42729,b3a33db505,94387c9a9f,2020-11-23 15:16:59,Laptop,Windows,ok
42730,debaf2d7cd,94387c9a9f,2020-11-23 15:38:15,Laptop,Windows,ok
42731,4c14374493,94387c9a9f,2020-11-23 16:05:51,Laptop,Windows,ok
42732,2b41949788,94387c9a9f,2020-11-23 16:30:09,Laptop,Windows,ok
42733,f017c1110f,94387c9a9f,2020-11-23 21:25:17,Laptop,Windows,ok
42734,87c26d1bec,94387c9a9f,2020-11-23 23:08:58,Laptop,Windows,ok
42735,a64207c059,94387c9a9f,2020-11-23 23:13:28,Laptop,Windows,ok
42736,fa2df4fdce,94387c9a9f,2020-11-24 02:40:32,Laptop,Windows,ok
42737,b959260d00,94387c9a9f,2020-11-24 02:44:16,Laptop,Windows,ok
42738,ce75bcc412,94387c9a9f,2020-11-24 02:47:21,Laptop,Windows,ok
42739,ab9415966e,94387c9a9f,2020-11-24 02:51:07,Laptop,Windows,ok
